ScenarioGroup,PVPenetrationPercent,IrradianceCondition,ControlStrategy,TimeIndex,Time_h,Bus,LocalVoltage_pu,Pavailable_kW,Poutput_kW,Pcurtailed_kW,Qoutput_kVAr,Qlimit_kVAr,VoltVARActive,VoltWattActive,BothActive
normal,20,clear_sky,hybrid,1,0,6,0.973736865089983,0,0,0,21.3543682303588,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,1,0,14,0.956453109978443,0,0,0,80.0002182601283,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,1,0,18,0.955197075088696,0,0,0,84.367906476027,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,1,0,25,0.982637939517418,0,0,0,0,136.216666666667,0,0,0
normal,20,clear_sky,hybrid,1,0,30,0.959798488739954,0,0,0,68.4882087860004,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,1,0,33,0.957634959500276,0,0,0,75.8651640802942,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,2,1,6,0.973736865089983,0,0,0,21.3543682303588,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,2,1,14,0.956453109978443,0,0,0,80.0002182601283,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,2,1,18,0.955197075088696,0,0,0,84.367906476027,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,2,1,25,0.982637939517418,0,0,0,0,136.216666666667,0,0,0
normal,20,clear_sky,hybrid,2,1,30,0.959798488739954,0,0,0,68.4882087860004,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,2,1,33,0.957634959500276,0,0,0,75.8651640802942,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,3,2,6,0.973736865089983,0,0,0,21.3543682303588,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,3,2,14,0.956453109978443,0,0,0,80.0002182601283,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,3,2,18,0.955197075088696,0,0,0,84.367906476027,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,3,2,25,0.982637939517418,0,0,0,0,136.216666666667,0,0,0
normal,20,clear_sky,hybrid,3,2,30,0.959798488739954,0,0,0,68.4882087860004,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,3,2,33,0.957634959500276,0,0,0,75.8651640802942,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,4,3,6,0.973736865089983,0,0,0,21.3543682303588,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,4,3,14,0.956453109978443,0,0,0,80.0002182601283,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,4,3,18,0.955197075088696,0,0,0,84.367906476027,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,4,3,25,0.982637939517418,0,0,0,0,136.216666666667,0,0,0
normal,20,clear_sky,hybrid,4,3,30,0.959798488739954,0,0,0,68.4882087860004,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,4,3,33,0.957634959500276,0,0,0,75.8651640802942,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,5,4,6,0.973736865089983,0,0,0,21.3543682303588,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,5,4,14,0.956453109978443,0,0,0,80.0002182601283,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,5,4,18,0.955197075088696,0,0,0,84.367906476027,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,5,4,25,0.982637939517418,0,0,0,0,136.216666666667,0,0,0
normal,20,clear_sky,hybrid,5,4,30,0.959798488739954,0,0,0,68.4882087860004,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,5,4,33,0.957634959500276,0,0,0,75.8651640802942,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,6,5,6,0.973305538184831,0,0,0,22.8155229696568,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,6,5,14,0.955768760642123,0,0,0,82.3259732814541,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,6,5,18,0.954508905157154,0,0,0,86.7101930806139,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,6,5,25,0.982337133924506,0,0,0,0,136.216666666667,0,0,0
normal,20,clear_sky,hybrid,6,5,30,0.959142449638378,0,0,0,70.7126703671688,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,6,5,33,0.956951607556008,0,0,0,78.1844166067341,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,7,6,6,0.970606164755278,0,0,0,31.9615867482915,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,7,6,14,0.951485653192338,0,0,0,96.891623735681,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,7,6,18,0.950202668000724,0,0,0,101.352244746569,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,7,6,25,0.980456988260094,0,0,0,0.00584287325878799,136.216666666667,0,0,0
normal,20,clear_sky,hybrid,7,6,30,0.955036850727917,0,0,0,84.6353948747388,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,7,6,33,0.952675534754445,0,0,0,92.6987512755126,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,8,7,6,0.968973949634292,19.9702027740491,19.9702027740491,0,37.1059362756029,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,8,7,14,0.949316976208733,19.9702027740491,19.9702027740491,0,103.194649215458,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,8,7,18,0.94823887170853,19.9702027740491,19.9702027740491,0,106.896627596999,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,8,7,25,0.979206197287419,19.9702027740491,19.9702027740491,0,2.71422728099732,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,8,7,30,0.952495649889763,19.9702027740491,19.9702027740491,0,92.3401016157651,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,8,7,33,0.950081988254972,19.9702027740491,19.9702027740491,0,100.497543725183,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,9,8,6,0.968659864557123,48.5788320614405,48.5788320614405,0,36.0311821432933,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,9,8,14,0.949287910466262,48.5788320614405,48.5788320614405,0,97.5376989519928,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,9,8,18,0.948456688738149,48.5788320614405,48.5788320614405,0,100.258630895428,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,9,8,25,0.978850680368826,48.5788320614405,48.5788320614405,0,3.68543014885136,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,9,8,30,0.951908988862733,48.5788320614405,48.5788320614405,0,89.0541085615669,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,9,8,33,0.94951503763502,48.5788320614405,48.5788320614405,0,96.6950702407106,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,10,9,6,0.969651874405944,77.5608064914772,77.5608064914772,0,28.9217930933461,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,10,9,14,0.951180704229236,77.5608064914772,77.5608064914772,0,80.50075029196,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,10,9,18,0.950538399176265,77.5608064914772,77.5608064914772,0,82.3797608270357,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,10,9,25,0.979439718902732,77.5608064914772,77.5608064914772,0,1.60090477026343,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,10,9,30,0.953281319649617,77.5608064914772,77.5608064914772,0,74.5001336983496,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,10,9,33,0.950951733037148,77.5608064914772,77.5608064914772,0,81.0354828699641,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,11,10,6,0.971072485321897,101.977395561728,101.977395561728,0,20.0973870267184,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid,11,10,14,0.95356456857756,101.977395561728,101.977395561728,0,59.4502136396285,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid,11,10,18,0.95302593001333,101.977395561728,101.977395561728,0,60.7353218757594,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid,11,10,25,0.980408816858427,101.977395561728,101.977395561728,0,0.000968885851438958,90.3083112023728,0,0,0
normal,20,clear_sky,hybrid,11,10,30,0.95530129104414,101.977395561728,101.977395561728,0,55.4270634163375,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid,11,10,33,0.953029190141717,101.977395561728,101.977395561728,0,60.5553635344701,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid,12,11,6,0.971932803049822,118.171204927388,118.171204927388,0,13.5902807653272,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid,12,11,14,0.954872074120196,118.171204927388,118.171204927388,0,42.2753467264681,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid,12,11,18,0.954338279147031,118.171204927388,118.171204927388,0,43.2275327520991,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid,12,11,25,0.981069486344289,118.171204927388,118.171204927388,0,0,67.7535726274795,0,0,0
normal,20,clear_sky,hybrid,12,11,30,0.956488742823633,118.171204927388,118.171204927388,0,39.4646194249524,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid,12,11,33,0.954215984211021,118.171204927388,118.171204927388,0,43.2986623524644,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid,13,12,6,0.972108991796279,123.833333333333,123.833333333333,0,11.1228855024464,56.7475623558698,1,0,0
normal,20,clear_sky,hybrid,13,12,14,0.955060440191196,123.833333333333,123.833333333333,0,35.1106691064245,56.7475623558698,1,0,0
normal,20,clear_sky,hybrid,13,12,18,0.954494973130921,123.833333333333,123.833333333333,0,35.9465402271704,56.7475623558698,1,0,0
normal,20,clear_sky,hybrid,13,12,25,0.981243811466669,123.833333333333,123.833333333333,0,0,56.7475623558698,0,0,0
normal,20,clear_sky,hybrid,13,12,30,0.95670205544865,123.833333333333,123.833333333333,0,32.7314032764232,56.7475623558698,1,0,0
normal,20,clear_sky,hybrid,13,12,33,0.954405319654436,123.833333333333,123.833333333333,0,35.9715049134924,56.7475623558698,1,0,0
normal,20,clear_sky,hybrid,14,13,6,0.971872835867388,118.171204927388,118.171204927388,0,13.6909251579971,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid,14,13,14,0.954771713540471,118.171204927388,118.171204927388,0,42.4442552757591,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid,14,13,18,0.954234838368073,118.171204927388,118.171204927388,0,43.4018331065176,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid,14,13,25,0.981030201708636,118.171204927388,118.171204927388,0,0,67.7535726274795,0,0,0
normal,20,clear_sky,hybrid,14,13,30,0.956396416312383,118.171204927388,118.171204927388,0,39.6196493300076,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid,14,13,33,0.954118592379776,118.171204927388,118.171204927388,0,43.4623009239353,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid,15,14,6,0.971038895134203,101.977395561728,101.977395561728,0,20.1727419759052,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid,15,14,14,0.953509421656269,101.977395561728,101.977395561728,0,59.5742680438386,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid,15,14,18,0.952969577038139,101.977395561728,101.977395561728,0,60.8622421475819,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid,15,14,25,0.98038633541579,101.977395561728,101.977395561728,0,0.00131317701807407,90.3083112023728,0,0,0
normal,20,clear_sky,hybrid,15,14,30,0.955249744306866,101.977395561728,101.977395561728,0,55.5427724358754,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid,15,14,33,0.952975046055033,101.977395561728,101.977395561728,0,60.676985693359,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid,16,15,6,0.96930547638687,77.5608064914772,77.5608064914772,0,29.8876465373822,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,16,15,14,0.950620878770229,77.5608064914772,77.5608064914772,0,82.066424666907,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,16,15,18,0.949970893299899,77.5608064914772,77.5608064914772,0,83.9644425271852,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,16,15,25,0.979210926199948,77.5608064914772,77.5608064914772,0,2.23736630058652,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,16,15,30,0.952751000980545,77.5608064914772,77.5608064914772,0,75.9794975535478,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,16,15,33,0.950396919949043,77.5608064914772,77.5608064914772,0,82.5841720698895,111.97902292023,1,0,0
normal,20,clear_sky,hybrid,17,16,6,0.966546841738508,48.5788320614405,48.5788320614405,0,42.7417289757572,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,17,16,14,0.945909445801888,48.5788320614405,48.5788320614405,0,108.258428775879,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,17,16,18,0.945051120127923,48.5788320614405,48.5788320614405,0,111.041677947246,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,17,16,25,0.977445278299744,48.5788320614405,48.5788320614405,0,8.1321074235433,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,17,16,30,0.948683184114454,48.5788320614405,48.5788320614405,0,99.2994425511278,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,17,16,33,0.94615010428611,48.5788320614405,48.5788320614405,0,107.36493920239,127.259881161834,1,0,0
normal,20,clear_sky,hybrid,18,17,6,0.963046516668168,19.9702027740491,19.9702027740491,0,57.1713708687642,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,18,17,14,0.939746640143322,19.9702027740491,19.9702027740491,0,134.4190446442,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,18,17,18,0.938528409697492,19.9702027740491,19.9702027740491,0,134.4190446442,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,18,17,25,0.975269943690846,19.9702027740491,19.9702027740491,0,15.9423918724731,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,18,17,30,0.943488682576929,19.9702027740491,19.9702027740491,0,122.977026441111,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,18,17,33,0.940705492305268,19.9702027740491,19.9702027740491,0,132.262402218164,134.74483767084,1,0,0
normal,20,clear_sky,hybrid,19,18,6,0.959529680353327,4.08933051426895e-20,4.08933051426895e-20,0,69.798513735454,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,19,18,14,0.932712576910148,4.08933051426895e-20,4.08933051426895e-20,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,19,18,18,0.930840579286828,4.08933051426895e-20,4.08933051426895e-20,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,19,18,25,0.973299558412023,4.08933051426895e-20,4.08933051426895e-20,0,22.8252799082392,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,19,18,30,0.938181746349377,4.08933051426895e-20,4.08933051426895e-20,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,19,18,33,0.934986453637989,4.08933051426895e-20,4.08933051426895e-20,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,20,19,6,0.958561750951359,0,0,0,73.0891080827857,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,20,19,14,0.930947563003548,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,20,19,18,0.928970762836815,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,20,19,25,0.972730396821181,0,0,0,24.7603748566512,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,20,19,30,0.936662400978212,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,20,19,33,0.933361715841501,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,21,20,6,0.959685775675998,0,0,0,69.267849705216,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,21,20,14,0.932997153344121,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,21,20,18,0.931142046443725,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,21,20,25,0.973391407711628,0,0,0,22.5130015404923,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,21,20,30,0.938426743851333,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,21,20,33,0.935248441860146,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,22,21,6,0.962795621872841,0,0,0,58.6550909619318,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,22,21,14,0.938749506670109,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,22,21,18,0.937241855119682,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,22,21,25,0.975266032905141,0,0,0,16.1311531652875,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,22,21,30,0.943198393039999,0,0,0,125.316160791291,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,22,21,33,0.9403566137764,0,0,0,134.860331754605,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,23,22,6,0.966265565098165,0,0,0,46.7340800636719,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,23,22,14,0.944584724376444,0,0,0,120.401837278284,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,23,22,18,0.943266170845113,0,0,0,124.876485660429,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,23,22,25,0.977539472249778,0,0,0,8.39296665072462,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,23,22,30,0.948428540744083,0,0,0,107.194547757096,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,23,22,33,0.945794161194839,0,0,0,116.158240103479,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,24,23,6,0.969101095019082,0,0,0,37.0831482566007,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,24,23,14,0.94909570618371,0,0,0,105.078626624455,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,24,23,18,0.947800723412628,0,0,0,109.549619061209,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,24,23,25,0.979432456081587,0,0,0,1.97927520841503,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,24,23,30,0.952746954892614,0,0,0,92.500587480522,136.216666666667,1,0,0
normal,20,clear_sky,hybrid,24,23,33,0.950291416067369,0,0,0,100.888236032727,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,1,0,6,0.976769404048746,0,0,0,105.561943006998,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,1,0,14,0.963264107538231,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,1,0,18,0.963137196978829,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,1,0,25,0.984190162062112,0,0,0,71.7230640564165,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,1,0,30,0.964663496743435,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,1,0,33,0.963231894233248,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,2,1,6,0.976769404048746,0,0,0,105.561943006998,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,2,1,14,0.963264107538231,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,2,1,18,0.963137196978829,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,2,1,25,0.984190162062112,0,0,0,71.7230640564165,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,2,1,30,0.964663496743435,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,2,1,33,0.963231894233248,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,3,2,6,0.976769404048746,0,0,0,105.561943006998,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,3,2,14,0.963264107538231,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,3,2,18,0.963137196978829,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,3,2,25,0.984190162062112,0,0,0,71.7230640564165,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,3,2,30,0.964663496743435,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,3,2,33,0.963231894233248,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,4,3,6,0.976769404048746,0,0,0,105.561943006998,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,4,3,14,0.963264107538231,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,4,3,18,0.963137196978829,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,4,3,25,0.984190162062112,0,0,0,71.7230640564165,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,4,3,30,0.964663496743435,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,4,3,33,0.963231894233248,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,5,4,6,0.976769404048746,0,0,0,105.561943006998,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,5,4,14,0.963264107538231,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,5,4,18,0.963137196978829,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,5,4,25,0.984190162062112,0,0,0,71.7230640564165,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,5,4,30,0.964663496743435,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,5,4,33,0.963231894233248,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,6,5,6,0.976267858349763,0,0,0,107.835545162381,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,6,5,14,0.962350432956092,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,6,5,18,0.962169523193812,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,6,5,25,0.983891492386772,0,0,0,73.0772069353668,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,6,5,30,0.963875090232023,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,6,5,33,0.962388761507966,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,7,6,6,0.973124860078349,0,0,0,122.067993305219,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,7,6,14,0.956620982435883,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,7,6,18,0.956101047139235,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,7,6,25,0.982023761971853,0,0,0,81.5460925545432,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,7,6,30,0.958932969968999,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,7,6,33,0.957103338700082,0,0,0,135.887314975876,136.216666666667,1,0,0
normal,20,clear_sky,hybrid_pso,8,7,6,0.971226203291267,19.9702027740491,19.9702027740491,0,129.219253887239,134.74483767084,1,0,0
normal,20,clear_sky,hybrid_pso,8,7,14,0.953674375832857,19.9702027740491,19.9702027740491,0,134.4190446442,134.74483767084,1,0,0
normal,20,clear_sky,hybrid_pso,8,7,18,0.953205628615316,19.9702027740491,19.9702027740491,0,134.4190446442,134.74483767084,1,0,0
normal,20,clear_sky,hybrid_pso,8,7,25,0.980745216339273,19.9702027740491,19.9702027740491,0,86.4000999814172,134.74483767084,1,0,0
normal,20,clear_sky,hybrid_pso,8,7,30,0.955868377279471,19.9702027740491,19.9702027740491,0,134.4190446442,134.74483767084,1,0,0
normal,20,clear_sky,hybrid_pso,8,7,33,0.953874712251316,19.9702027740491,19.9702027740491,0,134.4190446442,134.74483767084,1,0,0
normal,20,clear_sky,hybrid_pso,9,8,6,0.970778051307865,48.5788320614405,48.5788320614405,0,123.877803915078,127.259881161834,1,0,0
normal,20,clear_sky,hybrid_pso,9,8,14,0.953415447267367,48.5788320614405,48.5788320614405,0,126.87526177149,127.259881161834,1,0,0
normal,20,clear_sky,hybrid_pso,9,8,18,0.95317261447953,48.5788320614405,48.5788320614405,0,126.87526177149,127.259881161834,1,0,0
normal,20,clear_sky,hybrid_pso,9,8,25,0.980313360975917,48.5788320614405,48.5788320614405,0,83.399348725239,127.259881161834,1,0,0
normal,20,clear_sky,hybrid_pso,9,8,30,0.955035296061004,48.5788320614405,48.5788320614405,0,126.87526177149,127.259881161834,1,0,0
normal,20,clear_sky,hybrid_pso,9,8,33,0.953015689695854,48.5788320614405,48.5788320614405,0,126.87526177149,127.259881161834,1,0,0
normal,20,clear_sky,hybrid_pso,10,9,6,0.971697402910524,77.5608064914772,77.5608064914772,0,105.594260292763,111.97902292023,1,0,0
normal,20,clear_sky,hybrid_pso,10,9,14,0.955392182749335,77.5608064914772,77.5608064914772,0,111.640587090071,111.97902292023,1,0,0
normal,20,clear_sky,hybrid_pso,10,9,18,0.955394609422625,77.5608064914772,77.5608064914772,0,111.640587090071,111.97902292023,1,0,0
normal,20,clear_sky,hybrid_pso,10,9,25,0.980767380298709,77.5608064914772,77.5608064914772,0,71.6805625415939,111.97902292023,1,0,0
normal,20,clear_sky,hybrid_pso,10,9,30,0.956329724062325,77.5608064914772,77.5608064914772,0,111.640587090071,111.97902292023,1,0,0
normal,20,clear_sky,hybrid_pso,10,9,33,0.954378833834852,77.5608064914772,77.5608064914772,0,111.640587090071,111.97902292023,1,0,0
normal,20,clear_sky,hybrid_pso,11,10,6,0.972915951609314,101.977395561728,101.977395561728,0,81.4548084307781,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid_pso,11,10,14,0.957550081978851,101.977395561728,101.977395561728,0,89.9671360488155,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid_pso,11,10,18,0.957654052421257,101.977395561728,101.977395561728,0,89.9671360488155,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid_pso,11,10,25,0.98151091116604,101.977395561728,101.977395561728,0,55.5329731562382,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid_pso,11,10,30,0.958088637940782,101.977395561728,101.977395561728,0,89.9671360488155,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid_pso,11,10,33,0.956179420940246,101.977395561728,101.977395561728,0,89.9671360488155,90.3083112023728,1,0,0
normal,20,clear_sky,hybrid_pso,12,11,6,0.973403604732626,118.171204927388,118.171204927388,0,59.9062186665312,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid_pso,12,11,14,0.958111592308319,118.171204927388,118.171204927388,0,67.3536261268911,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid_pso,12,11,18,0.958108314897511,118.171204927388,118.171204927388,0,67.3536261268911,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid_pso,12,11,25,0.981904508042464,118.171204927388,118.171204927388,0,40.6975194429281,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid_pso,12,11,30,0.958725993075062,118.171204927388,118.171204927388,0,67.3536261268911,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid_pso,12,11,33,0.956749862795195,118.171204927388,118.171204927388,0,67.3536261268911,67.7535726274795,1,0,0
normal,20,clear_sky,hybrid_pso,13,12,6,0.973358627966645,123.833333333333,123.833333333333,0,50.2347214377883,56.7475623558698,1,0,0
normal,20,clear_sky,hybrid_pso,13,12,14,0.957814818104652,123.833333333333,123.833333333333,0,56.4125838728025,56.7475623558698,1,0,0
normal,20,clear_sky,hybrid_pso,13,12,18,0.957699840810268,123.833333333333,123.833333333333,0,56.4125838728025,56.7475623558698,1,0,0
