ScenarioGroup,PVPenetrationPercent,IrradianceCondition,ControlStrategy,TimeIndex,Time_h,Bus,LocalVoltage_pu,Pavailable_kW,Poutput_kW,Pcurtailed_kW,Qoutput_kVAr,Qlimit_kVAr,VoltVARActive,VoltWattActive,BothActive
stress,80,stress_clear_sky,voltwatt,15,14,33,1.03731070744783,594.4,516.547251966235,77.8527480337649,0,400.856186288962,0,1,0
stress,80,stress_clear_sky,hybrid,11,10,31,1.03079360548746,495.333333333333,487.946436279307,7.3868970540257,-65.0427484099287,242.462285246114,1,1,1
stress,80,stress_clear_sky,hybrid,11,10,32,1.03200102269004,544.866666666667,524.988417073536,19.8782495931307,-86.2972707299689,289.156670537619,1,1,1
stress,80,stress_clear_sky,hybrid,11,10,33,1.03270198922014,594.4,565.250298399163,29.1497016008369,-103.850934806832,328.63177837765,1,1,1
stress,80,stress_clear_sky,hybrid,12,11,31,1.0309642585824,495.333333333333,486.430706673191,8.90262666014274,-66.9092265264662,245.489005965369,1,1,1
stress,80,stress_clear_sky,hybrid,12,11,32,1.03216218528947,544.866666666667,523.412308929349,21.4543577373181,-88.3303764151299,291.999953833945,1,1,1
stress,80,stress_clear_sky,hybrid,12,11,33,1.03285461053139,594.4,563.620886878579,30.779113121421,-106.005256844457,331.418529165471,1,1,1
stress,80,stress_clear_sky,hybrid,13,12,31,1.03107426264723,495.333333333333,485.453683658308,9.87964967502529,-68.1192411984585,247.415451148516,1,1,1
stress,80,stress_clear_sky,hybrid,13,12,32,1.03226605545415,544.866666666667,522.396522939598,22.4701437270688,-89.6470157283524,293.813360823493,1,1,1
stress,80,stress_clear_sky,hybrid,13,12,33,1.0329529614465,594.4,562.570899064046,31.8291009359534,-107.399431189012,333.197732774805,1,1,1
stress,80,stress_clear_sky,hybrid,14,13,31,1.03107426264723,495.333333333333,485.453683658308,9.87964967502529,-68.1192411984585,247.415451148516,1,1,1
stress,80,stress_clear_sky,hybrid,14,13,32,1.03226605545415,544.866666666667,522.396522939598,22.4701437270688,-89.6470157283524,293.813360823493,1,1,1
stress,80,stress_clear_sky,hybrid,14,13,33,1.0329529614465,594.4,562.570899064046,31.8291009359534,-107.399431189012,333.197732774805,1,1,1
stress,80,stress_clear_sky,hybrid,15,14,31,1.0309642585824,495.333333333333,486.430706673191,8.90262666014274,-66.9092265264662,245.489005965369,1,1,1
stress,80,stress_clear_sky,hybrid,15,14,32,1.03216218528947,544.866666666667,523.412308929349,21.4543577373181,-88.3303764151299,291.999953833945,1,1,1
stress,80,stress_clear_sky,hybrid,15,14,33,1.03285461053139,594.4,563.620886878579,30.779113121421,-106.005256844457,331.418529165471,1,1,1
stress,80,stress_clear_sky,hybrid_pso,10,9,31,1.01194482270434,338.322636922839,316.505517061531,21.8171198613076,-0.267330055830916,443.513181443413,0,1,0
stress,80,stress_clear_sky,hybrid_pso,10,9,32,1.0127728325949,372.154900615122,337.990387793393,34.1645128217294,-8.54681891135441,494.961529754636,1,1,1
stress,80,stress_clear_sky,hybrid_pso,10,9,33,1.01331275087542,405.987164307406,361.477970103183,44.5091942042232,-26.0550772590377,544.830636739604,1,1,1
stress,80,stress_clear_sky,hybrid_pso,11,10,30,1.01295005463074,495.333333333333,446.67491340968,48.6584199236535,-8.74538756262371,312.027572779874,1,1,1
stress,80,stress_clear_sky,hybrid_pso,11,10,31,1.01645650653167,495.333333333333,388.823526682422,106.509806650911,-86.6972490496117,381.70138792345,1,1,1
stress,80,stress_clear_sky,hybrid_pso,11,10,32,1.01711525216689,544.866666666667,415.758463840394,129.108202826273,-114.262852884554,431.705128441687,1,1,1
stress,80,stress_clear_sky,hybrid_pso,11,10,33,1.01747363432367,594.4,446.455131006794,147.944868993206,-136.204240885234,477.686677224419,1,1,1
stress,80,stress_clear_sky,hybrid_pso,12,11,30,1.01307404968685,495.333333333333,444.622541118401,50.7107922149325,-11.0349813528517,314.945202176284,1,1,1
stress,80,stress_clear_sky,hybrid_pso,12,11,31,1.01654256753848,495.333333333333,387.402499926349,107.930833406984,-88.9050461375964,383.143559903151,1,1,1
stress,80,stress_clear_sky,hybrid_pso,12,11,32,1.0171920140435,544.866666666667,414.363450732258,130.503215934408,-116.514389504024,433.044280501467,1,1,1
